Agency,Platform,Url,Date Sampled,Likes/Followers/Visits/Downloads
City Charter,Twitter,http://twitter.com/CityCharterNYC,10/24/2012 0:00,878
City Charter,Twitter,http://twitter.com/CityCharterNYC,11-02-12 0:00,888
City Charter,Twitter,http://twitter.com/CityCharterNYC,11-09-12 0:00,890
City Charter,Facebook,http://www.facebook.com/pages/New-York-NY/NYC-Charter-Revision-Commission/110528715643388,08-08-11 0:00,287
City Charter,Facebook,http://www.facebook.com/pages/New-York-NY/NYC-Charter-Revision-Commission/110528715643388,9/22/2011 0:00,286
City Charter,Facebook,http://www.facebook.com/pages/New-York-NY/NYC-Charter-Revision-Commission/110528715643388,10-04-11 0:00,285
City Charter,Facebook,http://www.facebook.com/pages/New-York-NY/NYC-Charter-Revision-Commission/110528715643388,10/27/2011 0:00,284
City Charter,Facebook,http://www.facebook.com/pages/New-York-NY/NYC-Charter-Revision-Commission/110528715643388,11/17/2011 0:00,284
City Charter,Facebook,http://www.facebook.com/pages/New-York-NY/NYC-Charter-Revision-Commission/110528715643388,12-12-12 0:00,284
City Charter,Facebook,http://www.facebook.com/pages/New-York-NY/NYC-Charter-Revision-Commission/110528715643388,12/30/2011 0:00,283
City Charter,Facebook,http://www.facebook.com/pages/New-York-NY/NYC-Charter-Revision-Commission/110528715643388,1/20/2012 0:00,284
City Charter,Facebook,http://www.facebook.com/pages/New-York-NY/NYC-Charter-Revision-Commission/110528715643388,2/17/2012 0:00,22
City Charter,Facebook,http://www.facebook.com/pages/New-York-NY/NYC-Charter-Revision-Commission/110528715643388,3/14/2012 0:00,285
City Charter,Facebook,http://www.facebook.com/pages/New-York-NY/NYC-Charter-Revision-Commission/110528715643388,04-09-12 0:00,287
City Charter,Facebook,http://www.facebook.com/pages/New-York-NY/NYC-Charter-Revision-Commission/110528715643388,4/30/2012 0:00,289
City Charter,Facebook,http://www.facebook.com/pages/New-York-NY/NYC-Charter-Revision-Commission/110528715643388,05-09-12 0:00,289
City Charter,Facebook,http://www.facebook.com/pages/New-York-NY/NYC-Charter-Revision-Commission/110528715643388,6/13/2012 0:00,289
City Charter,Facebook,http://www.facebook.com/pages/New-York-NY/NYC-Charter-Revision-Commission/110528715643388,07-05-12 0:00,289
City Charter,Facebook,http://www.facebook.com/pages/New-York-NY/NYC-Charter-Revision-Commission/110528715643388,08-02-12 0:00,290
City Charter,Facebook,http://www.facebook.com/pages/New-York-NY/NYC-Charter-Revision-Commission/110528715643388,9/21/2012 0:00,292
City Charter,Facebook,http://www.facebook.com/pages/New-York-NY/NYC-Charter-Revision-Commission/110528715643388,10/24/2012 0:00,293
City Charter,Facebook,http://www.facebook.com/pages/New-York-NY/NYC-Charter-Revision-Commission/110528715643388,11-02-12 0:00,293
City Charter,Facebook,http://www.facebook.com/pages/New-York-NY/NYC-Charter-Revision-Commission/110528715643388,11-09-12 0:00,293
City Store,Twitter,http://twitter.com/citystorenyc,08-08-11 0:00,38
City Store,Twitter,http://twitter.com/citystorenyc,9/22/2011 0:00,53
City Store,Twitter,http://twitter.com/citystorenyc,10-04-11 0:00,21
City Store,Twitter,http://twitter.com/citystorenyc,10/27/2011 0:00,59
City Store,Twitter,http://twitter.com/citystorenyc,11/17/2011 0:00,67
City Store,Twitter,http://twitter.com/citystorenyc,12-12-12 0:00,76
City Store,Twitter,http://twitter.com/citystorenyc,12/30/2011 0:00,100
City Store,Twitter,http://twitter.com/citystorenyc,1/20/2012 0:00,123
City Store,Twitter,http://twitter.com/citystorenyc,2/17/2012 0:00,148
City Store,Twitter,http://twitter.com/citystorenyc,3/14/2012 0:00,161
City Store,Twitter,http://twitter.com/citystorenyc,04-09-12 0:00,193
City Store,Twitter,http://twitter.com/citystorenyc,4/30/2012 0:00,222
City Store,Twitter,http://twitter.com/citystorenyc,05-09-12 0:00,236
City Store,Twitter,http://twitter.com/citystorenyc,6/13/2012 0:00,271
City Store,Twitter,http://twitter.com/citystorenyc,07-05-12 0:00,287
City Store,Twitter,http://twitter.com/citystorenyc,08-02-12 0:00,311
City Store,Twitter,http://twitter.com/citystorenyc,9/21/2012 0:00,365
City Store,Twitter,http://twitter.com/citystorenyc,10/24/2012 0:00,445
City Store,Twitter,http://twitter.com/citystorenyc,11-02-12 0:00,481
City Store,Twitter,http://twitter.com/citystorenyc,11-09-12 0:00,494
City Store,Facebook,http://www.facebook.com/citystorenyc,08-08-11 0:00,119
City Store,Facebook,http://www.facebook.com/citystorenyc,9/22/2011 0:00,222
City Store,Facebook,http://www.facebook.com/citystorenyc,10-04-11 0:00,146
City Store,Facebook,http://www.facebook.com/citystorenyc,10/27/2011 0:00,151
City Store,Facebook,http://www.facebook.com/citystorenyc,11/17/2011 0:00,157
City Store,Facebook,http://www.facebook.com/citystorenyc,12-12-12 0:00,168
City Store,Facebook,http://www.facebook.com/citystorenyc,12/30/2011 0:00,170
City Store,Facebook,http://www.facebook.com/citystorenyc,1/20/2012 0:00,190
City Store,Facebook,http://www.facebook.com/citystorenyc,2/17/2012 0:00,766
City Store,Facebook,http://www.facebook.com/citystorenyc,3/14/2012 0:00,207
City Store,Facebook,http://www.facebook.com/citystorenyc,04-09-12 0:00,214
City Store,Facebook,http://www.facebook.com/citystorenyc,4/30/2012 0:00,222
City Store,Facebook,http://www.facebook.com/citystorenyc,05-09-12 0:00,224
City Store,Facebook,http://www.facebook.com/citystorenyc,6/13/2012 0:00,254
City Store,Facebook,http://www.facebook.com/citystorenyc,07-05-12 0:00,261
City Store,Facebook,http://www.facebook.com/citystorenyc,08-02-12 0:00,280
City Store,Facebook,http://www.facebook.com/citystorenyc,9/21/2012 0:00,311
City Store,Facebook,http://www.facebook.com/citystorenyc,10/24/2012 0:00,326
City Store,Facebook,http://www.facebook.com/citystorenyc,11-02-12 0:00,339
City Store,Facebook,http://www.facebook.com/citystorenyc,11-09-12 0:00,348
Commission on Human Rights,Facebook,http://www.facebook.com/NYCCommissionOnHumanRights,08-08-11 0:00,148
Commission on Human Rights,Facebook,http://www.facebook.com/NYCCommissionOnHumanRights,9/22/2011 0:00,161
Commission on Human Rights,Facebook,http://www.facebook.com/NYCCommissionOnHumanRights,10-04-11 0:00,193
Commission on Human Rights,Facebook,http://www.facebook.com/NYCCommissionOnHumanRights,10/27/2011 0:00,222
Commission on Human Rights,Facebook,http://www.facebook.com/NYCCommissionOnHumanRights,11/17/2011 0:00,236
Commission on Human Rights,Facebook,http://www.facebook.com/NYCCommissionOnHumanRights,12-12-12 0:00,271
Commission on Human Rights,Facebook,http://www.facebook.com/NYCCommissionOnHumanRights,12/30/2011 0:00,287
Commission on Human Rights,Facebook,http://www.facebook.com/NYCCommissionOnHumanRights,1/20/2012 0:00,311
Commission on Human Rights,Facebook,http://www.facebook.com/NYCCommissionOnHumanRights,2/17/2012 0:00,365
Commission on Human Rights,Facebook,http://www.facebook.com/NYCCommissionOnHumanRights,3/14/2012 0:00,445
Commission on Human Rights,Facebook,http://www.facebook.com/NYCCommissionOnHumanRights,04-09-12 0:00,481
Commission on Human Rights,Facebook,http://www.facebook.com/NYCCommissionOnHumanRights,4/30/2012 0:00,494
Commission on Human Rights,Facebook,http://www.facebook.com/NYCCommissionOnHumanRights,05-09-12 0:00,119
Commission on Human Rights,Facebook,http://www.facebook.com/NYCCommissionOnHumanRights,6/13/2012 0:00,222
Commission on Human Rights,Facebook,http://www.facebook.com/NYCCommissionOnHumanRights,07-05-12 0:00,146
Commission on Human Rights,Facebook,http://www.facebook.com/NYCCommissionOnHumanRights,08-02-12 0:00,151
Commission on Human Rights,Facebook,http://www.facebook.com/NYCCommissionOnHumanRights,9/21/2012 0:00,157
Commission on Human Rights,Facebook,http://www.facebook.com/NYCCommissionOnHumanRights,10/24/2012 0:00,168
Commission on Human Rights,Facebook,http://www.facebook.com/NYCCommissionOnHumanRights,11-02-12 0:00,170
Commission on Human Rights,Facebook,http://www.facebook.com/NYCCommissionOnHumanRights,11-09-12 0:00,190
Culture,Facebook,https://www.facebook.com/piypnyc,08-08-11 0:00,766
Culture,Facebook,https://www.facebook.com/piypnyc,9/22/2011 0:00,207
Culture,Facebook,https://www.facebook.com/piypnyc,10-04-11 0:00,214
Culture,Facebook,https://www.facebook.com/piypnyc,10/27/2011 0:00,222
Culture,Facebook,https://www.facebook.com/piypnyc,11/17/2011 0:00,224
Culture,Facebook,https://www.facebook.com/piypnyc,12-12-12 0:00,254
Culture,Facebook,https://www.facebook.com/piypnyc,12/30/2011 0:00,703
Culture,Facebook,https://www.facebook.com/piypnyc,1/20/2012 0:00,708
Culture,Facebook,https://www.facebook.com/piypnyc,2/17/2012 0:00,719
Culture,Facebook,https://www.facebook.com/piypnyc,3/14/2012 0:00,747
Culture,Facebook,https://www.facebook.com/piypnyc,04-09-12 0:00,816
Culture,Facebook,https://www.facebook.com/piypnyc,4/30/2012 0:00,76
Culture,Facebook,https://www.facebook.com/piypnyc,05-09-12 0:00,964
Culture,Facebook,https://www.facebook.com/piypnyc,6/13/2012 0:00,994
Culture,Facebook,https://www.facebook.com/piypnyc,07-05-12 0:00,1015
Culture,Facebook,https://www.facebook.com/piypnyc,08-02-12 0:00,1039
Culture,Facebook,https://www.facebook.com/piypnyc,9/21/2012 0:00,1088
Culture,Facebook,https://www.facebook.com/piypnyc,10/24/2012 0:00,1125
Culture,Facebook,https://www.facebook.com/piypnyc,11-02-12 0:00,1141
Culture,Facebook,https://www.facebook.com/piypnyc,11-09-12 0:00,1151
DCA,Twitter,http://twitter.com/nycdca,08-08-11 0:00,906
DCA,Twitter,http://twitter.com/nycdca,9/22/2011 0:00,1150
DCA,Twitter,http://twitter.com/nycdca,10-04-11 0:00,887
DCA,Twitter,http://twitter.com/nycdca,10/27/2011 0:00,1277
DCA,Twitter,http://twitter.com/nycdca,11/17/2011 0:00,1355
DCA,Twitter,http://twitter.com/nycdca,12-12-12 0:00,1448
DCA,Twitter,http://twitter.com/nycdca,12/30/2011 0:00,1531
DCA,Twitter,http://twitter.com/nycdca,1/20/2012 0:00,1627
DCA,Twitter,http://twitter.com/nycdca,2/17/2012 0:00,1766
DCA,Twitter,http://twitter.com/nycdca,3/14/2012 0:00,1867
DCA,Twitter,http://twitter.com/nycdca,04-09-12 0:00,1965
DCA,Twitter,http://twitter.com/nycdca,4/30/2012 0:00,2051
DCA,Twitter,http://twitter.com/nycdca,05-09-12 0:00,2086
DCA,Twitter,http://twitter.com/nycdca,6/13/2012 0:00,2260
DCA,Twitter,http://twitter.com/nycdca,07-05-12 0:00,2314
DCA,Twitter,http://twitter.com/nycdca,08-02-12 0:00,2412
DCA,Twitter,http://twitter.com/nycdca,9/21/2012 0:00,2635
DCA,Twitter,http://twitter.com/nycdca,10/24/2012 0:00,2776
DCA,Twitter,http://twitter.com/nycdca,11-02-12 0:00,2928
DCA,Twitter,http://twitter.com/nycdca,11-09-12 0:00,2995
DCA,Facebook,http://www.facebook.com/NYCDCA,08-08-11 0:00,259
DCA,Facebook,http://www.facebook.com/NYCDCA,9/22/2011 0:00,331
DCA,Facebook,http://www.facebook.com/NYCDCA,10-04-11 0:00,335
DCA,Facebook,http://www.facebook.com/NYCDCA,10/27/2011 0:00,348
DCA,Facebook,http://www.facebook.com/NYCDCA,11/17/2011 0:00,361
DCA,Facebook,http://www.facebook.com/NYCDCA,12-12-12 0:00,370
DCA,Facebook,http://www.facebook.com/NYCDCA,12/30/2011 0:00,378
DCA,Facebook,http://www.facebook.com/NYCDCA,1/20/2012 0:00,396
DCA,Facebook,http://www.facebook.com/NYCDCA,2/17/2012 0:00,222
DCA,Facebook,http://www.facebook.com/NYCDCA,3/14/2012 0:00,438
DCA,Facebook,http://www.facebook.com/NYCDCA,04-09-12 0:00,458
DCA,Facebook,http://www.facebook.com/NYCDCA,4/30/2012 0:00,482
DCA,Facebook,http://www.facebook.com/NYCDCA,05-09-12 0:00,491
DCA,Facebook,http://www.facebook.com/NYCDCA,6/13/2012 0:00,566
DCA,Facebook,http://www.facebook.com/NYCDCA,07-05-12 0:00,596
DCA,Facebook,http://www.facebook.com/NYCDCA,08-02-12 0:00,628
DCA,Facebook,http://www.facebook.com/NYCDCA,9/21/2012 0:00,690
DCA,Facebook,http://www.facebook.com/NYCDCA,10/24/2012 0:00,735
DCA,Facebook,http://www.facebook.com/NYCDCA,11-02-12 0:00,763
DCA,Facebook,http://www.facebook.com/NYCDCA,11-09-12 0:00,772
DCA,YouTube,http://www.youtube.com/nycdca,08-08-11 0:00,491
DCA,YouTube,http://www.youtube.com/nycdca,9/22/2011 0:00,566
DCA,YouTube,http://www.youtube.com/nycdca,10-04-11 0:00,596
DCA,YouTube,http://www.youtube.com/nycdca,10/27/2011 0:00,628
DCA,YouTube,http://www.youtube.com/nycdca,11/17/2011 0:00,690
DCA,YouTube,http://www.youtube.com/nycdca,12-12-12 0:00,735
DCA,YouTube,http://www.youtube.com/nycdca,12/30/2011 0:00,763
DCA,YouTube,http://www.youtube.com/nycdca,1/20/2012 0:00,772
DCA,YouTube,http://www.youtube.com/nycdca,2/17/2012 0:00,15
DCA,YouTube,http://www.youtube.com/nycdca,3/14/2012 0:00,16
DCA,YouTube,http://www.youtube.com/nycdca,04-09-12 0:00,17
DCA,YouTube,http://www.youtube.com/nycdca,4/30/2012 0:00,17
DCA,YouTube,http://www.youtube.com/nycdca,05-09-12 0:00,
DCA,YouTube,http://www.youtube.com/nycdca,6/13/2012 0:00,19
DCA,YouTube,http://www.youtube.com/nycdca,07-05-12 0:00,21
DCA,YouTube,http://www.youtube.com/nycdca,08-02-12 0:00,25
DCA,YouTube,http://www.youtube.com/nycdca,9/21/2012 0:00,26
DCA,YouTube,http://www.youtube.com/nycdca,10/24/2012 0:00,29
DCA,YouTube,http://www.youtube.com/nycdca,11-02-12 0:00,32
DCA,YouTube,http://www.youtube.com/nycdca,11-09-12 0:00,32
DEP,Twitter,http://twitter.com/nycwater,08-08-11 0:00,1497
DEP,Twitter,http://twitter.com/nycwater,9/22/2011 0:00,1904
DEP,Twitter,http://twitter.com/nycwater,10-04-11 0:00,
DEP,Twitter,http://twitter.com/nycwater,10/27/2011 0:00,2080
DEP,Twitter,http://twitter.com/nycwater,11/17/2011 0:00,2192
DEP,Twitter,http://twitter.com/nycwater,12-12-12 0:00,2315
DEP,Twitter,http://twitter.com/nycwater,12/30/2011 0:00,2417
DEP,Twitter,http://twitter.com/nycwater,1/20/2012 0:00,2555
DEP,Twitter,http://twitter.com/nycwater,2/17/2012 0:00,2742
DEP,Twitter,http://twitter.com/nycwater,3/14/2012 0:00,2896
DEP,Twitter,http://twitter.com/nycwater,04-09-12 0:00,3046
DEP,Twitter,http://twitter.com/nycwater,4/30/2012 0:00,3178
DEP,Twitter,http://twitter.com/nycwater,05-09-12 0:00,3203
DEP,Twitter,http://twitter.com/nycwater,6/13/2012 0:00,3503
DEP,Twitter,http://twitter.com/nycwater,07-05-12 0:00,3631
DEP,Twitter,http://twitter.com/nycwater,08-02-12 0:00,3769
DEP,Twitter,http://twitter.com/nycwater,9/21/2012 0:00,4054
DEP,Twitter,http://twitter.com/nycwater,10/24/2012 0:00,4230
DEP,Twitter,http://twitter.com/nycwater,11-02-12 0:00,4626
DEP,Twitter,http://twitter.com/nycwater,11-09-12 0:00,4799
DEP,Facebook,http://www.facebook.com/nycwater,08-08-11 0:00,1579
DEP,Facebook,http://www.facebook.com/nycwater,9/22/2011 0:00,1923
DEP,Facebook,http://www.facebook.com/nycwater,10-04-11 0:00,1945
DEP,Facebook,http://www.facebook.com/nycwater,10/27/2011 0:00,2018
DEP,Facebook,http://www.facebook.com/nycwater,11/17/2011 0:00,2059
DEP,Facebook,http://www.facebook.com/nycwater,12-12-12 0:00,2114
DEP,Facebook,http://www.facebook.com/nycwater,12/30/2011 0:00,2152
DEP,Facebook,http://www.facebook.com/nycwater,1/20/2012 0:00,2183
DEP,Facebook,http://www.facebook.com/nycwater,2/17/2012 0:00,2121
DEP,Facebook,http://www.facebook.com/nycwater,3/14/2012 0:00,2337
DEP,Facebook,http://www.facebook.com/nycwater,04-09-12 0:00,2423
DEP,Facebook,http://www.facebook.com/nycwater,4/30/2012 0:00,2481
DEP,Facebook,http://www.facebook.com/nycwater,05-09-12 0:00,2505
DEP,Facebook,http://www.facebook.com/nycwater,6/13/2012 0:00,2618
DEP,Facebook,http://www.facebook.com/nycwater,07-05-12 0:00,2704
DEP,Facebook,http://www.facebook.com/nycwater,08-02-12 0:00,2809
DEP,Facebook,http://www.facebook.com/nycwater,9/21/2012 0:00,2982
DEP,Facebook,http://www.facebook.com/nycwater,10/24/2012 0:00,3074
DEP,Facebook,http://www.facebook.com/nycwater,11-02-12 0:00,3172
DEP,Facebook,http://www.facebook.com/nycwater,11-09-12 0:00,3225
DEP,Flickr,http://www.flickr.com/photos/nycep,08-08-11 0:00,2114
DEP,Flickr,http://www.flickr.com/photos/nycep,9/22/2011 0:00,2152
DEP,Flickr,http://www.flickr.com/photos/nycep,10-04-11 0:00,2183
DEP,Flickr,http://www.flickr.com/photos/nycep,10/27/2011 0:00,2121
DEP,Flickr,http://www.flickr.com/photos/nycep,11/17/2011 0:00,2337
DEP,Flickr,http://www.flickr.com/photos/nycep,12-12-12 0:00,2423
DEP,Flickr,http://www.flickr.com/photos/nycep,12/30/2011 0:00,2481
DEP,Flickr,http://www.flickr.com/photos/nycep,1/20/2012 0:00,2505
DEP,Flickr,http://www.flickr.com/photos/nycep,2/17/2012 0:00,2618
DEP,Flickr,http://www.flickr.com/photos/nycep,3/14/2012 0:00,2704
DEP,Flickr,http://www.flickr.com/photos/nycep,04-09-12 0:00,2809
DEP,Flickr,http://www.flickr.com/photos/nycep,4/30/2012 0:00,148
DEP,Flickr,http://www.flickr.com/photos/nycep,05-09-12 0:00,161
DEP,Flickr,http://www.flickr.com/photos/nycep,6/13/2012 0:00,193
DEP,Flickr,http://www.flickr.com/photos/nycep,07-05-12 0:00,222
DEP,Flickr,http://www.flickr.com/photos/nycep,08-02-12 0:00,236
DEP,Flickr,http://www.flickr.com/photos/nycep,9/21/2012 0:00,271
DEP,Flickr,http://www.flickr.com/photos/nycep,10/24/2012 0:00,287
DEP,Flickr,http://www.flickr.com/photos/nycep,11-02-12 0:00,311
DEP,Flickr,http://www.flickr.com/photos/nycep,11-09-12 0:00,365
DCA,Linked-In,http://www.linkedin.com/company/831694?trk=tyah,08-08-11 0:00,445
DCA,Linked-In,http://www.linkedin.com/company/831694?trk=tyah,9/22/2011 0:00,481
DCA,Linked-In,http://www.linkedin.com/company/831694?trk=tyah,10-04-11 0:00,494
DCA,Linked-In,http://www.linkedin.com/company/831694?trk=tyah,10/27/2011 0:00,119
DCA,Linked-In,http://www.linkedin.com/company/831694?trk=tyah,11/17/2011 0:00,222
DCA,Linked-In,http://www.linkedin.com/company/831694?trk=tyah,12-12-12 0:00,146
DCA,Linked-In,http://www.linkedin.com/company/831694?trk=tyah,12/30/2011 0:00,151
DCA,Linked-In,http://www.linkedin.com/company/831694?trk=tyah,1/20/2012 0:00,157
DCA,Linked-In,http://www.linkedin.com/company/831694?trk=tyah,2/17/2012 0:00,168
DCA,Linked-In,http://www.linkedin.com/company/831694?trk=tyah,3/14/2012 0:00,170
DCA,Linked-In,http://www.linkedin.com/company/831694?trk=tyah,04-09-12 0:00,190
DCA,Linked-In,http://www.linkedin.com/company/831694?trk=tyah,4/30/2012 0:00,766
DCA,Linked-In,http://www.linkedin.com/company/831694?trk=tyah,05-09-12 0:00,207
DCA,Linked-In,http://www.linkedin.com/company/831694?trk=tyah,6/13/2012 0:00,214
DCA,Linked-In,http://www.linkedin.com/company/831694?trk=tyah,07-05-12 0:00,222
DCA,Linked-In,http://www.linkedin.com/company/831694?trk=tyah,08-02-12 0:00,224
DCA,Linked-In,http://www.linkedin.com/company/831694?trk=tyah,9/21/2012 0:00,254
DCA,Linked-In,http://www.linkedin.com/company/831694?trk=tyah,10/24/2012 0:00,72
DCA,Linked-In,http://www.linkedin.com/company/831694?trk=tyah,11-02-12 0:00,71
DCA,Linked-In,http://www.linkedin.com/company/831694?trk=tyah,11-09-12 0:00,71
DFTA (aging),Twitter,http://twitter.com/NYCaging,08-08-11 0:00,123
DFTA (aging),Twitter,http://twitter.com/NYCaging,9/22/2011 0:00,222
DFTA (aging),Twitter,http://twitter.com/NYCaging,10-04-11 0:00,
DFTA (aging),Twitter,http://twitter.com/NYCaging,10/27/2011 0:00,297
DFTA (aging),Twitter,http://twitter.com/NYCaging,11/17/2011 0:00,347
DFTA (aging),Twitter,http://twitter.com/NYCaging,12-12-12 0:00,386
DFTA (aging),Twitter,http://twitter.com/NYCaging,12/30/2011 0:00,414
DFTA (aging),Twitter,http://twitter.com/NYCaging,1/20/2012 0:00,465
DFTA (aging),Twitter,http://twitter.com/NYCaging,2/17/2012 0:00,504
DFTA (aging),Twitter,http://twitter.com/NYCaging,3/14/2012 0:00,546
DFTA (aging),Twitter,http://twitter.com/NYCaging,04-09-12 0:00,587
DFTA (aging),Twitter,http://twitter.com/NYCaging,4/30/2012 0:00,628
DFTA (aging),Twitter,http://twitter.com/NYCaging,05-09-12 0:00,3928
DFTA (aging),Twitter,http://twitter.com/NYCaging,6/13/2012 0:00,714
DFTA (aging),Twitter,http://twitter.com/NYCaging,07-05-12 0:00,731
DFTA (aging),Twitter,http://twitter.com/NYCaging,08-02-12 0:00,751
DFTA (aging),Twitter,http://twitter.com/NYCaging,9/21/2012 0:00,841
DFTA (aging),Twitter,http://twitter.com/NYCaging,10/24/2012 0:00,867
DFTA (aging),Twitter,http://twitter.com/NYCaging,11-02-12 0:00,894
DFTA (aging),Twitter,http://twitter.com/NYCaging,11-09-12 0:00,917
DFTA (aging),Facebook,http://www.facebook.com/pages/NYC-Department-for-the-Aging/109028655823590,08-08-11 0:00,90
DFTA (aging),Facebook,http://www.facebook.com/pages/NYC-Department-for-the-Aging/109028655823590,9/22/2011 0:00,105
DFTA (aging),Facebook,http://www.facebook.com/pages/NYC-Department-for-the-Aging/109028655823590,10-04-11 0:00,105
DFTA (aging),Facebook,http://www.facebook.com/pages/NYC-Department-for-the-Aging/109028655823590,10/27/2011 0:00,109
DFTA (aging),Facebook,http://www.facebook.com/pages/NYC-Department-for-the-Aging/109028655823590,11/17/2011 0:00,115
DFTA (aging),Facebook,http://www.facebook.com/pages/NYC-Department-for-the-Aging/109028655823590,12-12-12 0:00,118
DFTA (aging),Facebook,http://www.facebook.com/pages/NYC-Department-for-the-Aging/109028655823590,12/30/2011 0:00,121
DFTA (aging),Facebook,http://www.facebook.com/pages/NYC-Department-for-the-Aging/109028655823590,1/20/2012 0:00,134
DFTA (aging),Facebook,http://www.facebook.com/pages/NYC-Department-for-the-Aging/109028655823590,2/17/2012 0:00,145
DFTA (aging),Facebook,http://www.facebook.com/pages/NYC-Department-for-the-Aging/109028655823590,3/14/2012 0:00,162
DFTA (aging),Facebook,http://www.facebook.com/pages/NYC-Department-for-the-Aging/109028655823590,04-09-12 0:00,178
DFTA (aging),Facebook,http://www.facebook.com/pages/NYC-Department-for-the-Aging/109028655823590,4/30/2012 0:00,186
DFTA (aging),Facebook,http://www.facebook.com/pages/NYC-Department-for-the-Aging/109028655823590,05-09-12 0:00,187
DFTA (aging),Facebook,http://www.facebook.com/pages/NYC-Department-for-the-Aging/109028655823590,6/13/2012 0:00,200
DFTA (aging),Facebook,http://www.facebook.com/pages/NYC-Department-for-the-Aging/109028655823590,07-05-12 0:00,213
DFTA (aging),Facebook,http://www.facebook.com/pages/NYC-Department-for-the-Aging/109028655823590,08-02-12 0:00,228
DFTA (aging),Facebook,http://www.facebook.com/pages/NYC-Department-for-the-Aging/109028655823590,9/21/2012 0:00,243
DFTA (aging),Facebook,http://www.facebook.com/pages/NYC-Department-for-the-Aging/109028655823590,10/24/2012 0:00,251
DFTA (aging),Facebook,http://www.facebook.com/pages/NYC-Department-for-the-Aging/109028655823590,11-02-12 0:00,257
DFTA (aging),Facebook,http://www.facebook.com/pages/NYC-Department-for-the-Aging/109028655823590,11-09-12 0:00,261
DFTA,Facebook,http://www.facebook.com/timebanksnyc,08-08-11 0:00,227
DFTA,Facebook,http://www.facebook.com/timebanksnyc,9/22/2011 0:00,234
DFTA,Facebook,http://www.facebook.com/timebanksnyc,10-04-11 0:00,235
DFTA,Facebook,http://www.facebook.com/timebanksnyc,10/27/2011 0:00,238
DFTA,Facebook,http://www.facebook.com/timebanksnyc,11/17/2011 0:00,246
DFTA,Facebook,http://www.facebook.com/timebanksnyc,12-12-12 0:00,260
DFTA,Facebook,http://www.facebook.com/timebanksnyc,12/30/2011 0:00,264
DFTA,Facebook,http://www.facebook.com/timebanksnyc,1/20/2012 0:00,269
DFTA,Facebook,http://www.facebook.com/timebanksnyc,2/17/2012 0:00,274
DFTA,Facebook,http://www.facebook.com/timebanksnyc,3/14/2012 0:00,286
DFTA,Facebook,http://www.facebook.com/timebanksnyc,04-09-12 0:00,291
DFTA,Facebook,http://www.facebook.com/timebanksnyc,4/30/2012 0:00,305
DFTA,Facebook,http://www.facebook.com/timebanksnyc,05-09-12 0:00,305
DFTA,Facebook,http://www.facebook.com/timebanksnyc,6/13/2012 0:00,318
DFTA,Facebook,http://www.facebook.com/timebanksnyc,07-05-12 0:00,326
DFTA,Facebook,http://www.facebook.com/timebanksnyc,08-02-12 0:00,318
DFTA,Facebook,http://www.facebook.com/timebanksnyc,9/21/2012 0:00,318
DFTA,Facebook,http://www.facebook.com/timebanksnyc,10/24/2012 0:00,318
DFTA,Facebook,http://www.facebook.com/timebanksnyc,11-02-12 0:00,368
DFTA,Facebook,http://www.facebook.com/timebanksnyc,11-09-12 0:00,372
DFTA,Twitter,http://www.twitter.com/timebanksnyc,08-08-11 0:00,577
DFTA,Twitter,http://www.twitter.com/timebanksnyc,9/22/2011 0:00,626
DFTA,Twitter,http://www.twitter.com/timebanksnyc,10-04-11 0:00,1221
DFTA,Twitter,http://www.twitter.com/timebanksnyc,10/27/2011 0:00,654
DFTA,Twitter,http://www.twitter.com/timebanksnyc,11/17/2011 0:00,670
DFTA,Twitter,http://www.twitter.com/timebanksnyc,12-12-12 0:00,687
DFTA,Twitter,http://www.twitter.com/timebanksnyc,12/30/2011 0:00,706
DFTA,Twitter,http://www.twitter.com/timebanksnyc,1/20/2012 0:00,733
DFTA,Twitter,http://www.twitter.com/timebanksnyc,2/17/2012 0:00,748
DFTA,Twitter,http://www.twitter.com/timebanksnyc,3/14/2012 0:00,778
DFTA,Twitter,http://www.twitter.com/timebanksnyc,04-09-12 0:00,805
DFTA,Twitter,http://www.twitter.com/timebanksnyc,4/30/2012 0:00,820
DFTA,Twitter,http://www.twitter.com/timebanksnyc,05-09-12 0:00,831
DFTA,Twitter,http://www.twitter.com/timebanksnyc,6/13/2012 0:00,866
DFTA,Twitter,http://www.twitter.com/timebanksnyc,07-05-12 0:00,880
DFTA,Twitter,http://www.twitter.com/timebanksnyc,08-02-12 0:00,897
DFTA,Twitter,http://www.twitter.com/timebanksnyc,9/21/2012 0:00,939
DFTA,Twitter,http://www.twitter.com/timebanksnyc,10/24/2012 0:00,942
DFTA,Twitter,http://www.twitter.com/timebanksnyc,11-02-12 0:00,950
DFTA,Twitter,http://www.twitter.com/timebanksnyc,11-09-12 0:00,954
DHS,Facebook,http://www.facebook.com/pages/New-York-NY/HOPE-2011/157690657606772,08-08-11 0:00,282
DHS,Facebook,http://www.facebook.com/pages/New-York-NY/HOPE-2011/157690657606772,9/22/2011 0:00,290
DHS,Facebook,http://www.facebook.com/pages/New-York-NY/HOPE-2011/157690657606772,10-04-11 0:00,290
DHS,Facebook,http://www.facebook.com/pages/New-York-NY/HOPE-2011/157690657606772,10/27/2011 0:00,295
DHS,Facebook,http://www.facebook.com/pages/New-York-NY/HOPE-2011/157690657606772,11/17/2011 0:00,294
